timestamp,messageType,latency,statusCode,roomId
1760132371346,TEXT,66,OK,13
1760132371367,TEXT,64,OK,11
1760132371367,TEXT,66,ERROR,18
1760132371367,TEXT,66,ERROR,11
1760132371359,TEXT,74,ERROR,8
1760132371364,TEXT,69,OK,13
1760132371367,TEXT,66,ERROR,8
1760132371359,JOIN,74,ERROR,9
1760132371366,TEXT,67,OK,1
1760132371367,TEXT,66,ERROR,12
1760132371367,TEXT,66,OK,6
1760132371367,TEXT,66,OK,4
1760132371367,TEXT,66,ERROR,16
1760132371367,TEXT,66,ERROR,12
1760132371367,TEXT,66,ERROR,18
1760132371353,JOIN,80,ERROR,19
1760132371353,TEXT,80,OK,10
1760132371359,TEXT,75,ERROR,15
1760132371402,TEXT,41,OK,16
1760132371394,LEAVE,50,OK,12
1760132371379,TEXT,65,OK,19
1760132371410,TEXT,34,ERROR,4
1760132371400,TEXT,44,OK,11
1760132371402,TEXT,42,OK,19
1760132371379,TEXT,65,OK,6
1760132371395,TEXT,49,ERROR,7
1760132371395,TEXT,49,ERROR,3
1760132371402,TEXT,42,OK,19
1760132371395,TEXT,49,OK,3
1760132371367,TEXT,77,ERROR,4
1760132371410,TEXT,34,OK,17
1760132371395,TEXT,49,ERROR,16
1760132371395,TEXT,49,ERROR,15
1760132371402,TEXT,42,ERROR,14
1760132371395,TEXT,49,OK,8
1760132371402,TEXT,42,ERROR,15
1760132371395,TEXT,49,ERROR,1
1760132371402,TEXT,42,OK,18
1760132371395,TEXT,49,ERROR,2
1760132371367,TEXT,77,OK,10
1760132371395,TEXT,49,OK,10
1760132371402,TEXT,42,ERROR,6
1760132371402,TEXT,42,OK,9
1760132371395,TEXT,49,OK,20
1760132371395,TEXT,49,OK,13
1760132371395,TEXT,49,OK,9
1760132371367,TEXT,77,OK,2
1760132371410,LEAVE,34,OK,5
1760132371410,TEXT,34,ERROR,9
1760132371395,LEAVE,49,OK,5
1760132371395,LEAVE,49,ERROR,8
1760132371395,TEXT,49,ERROR,4
1760132371395,TEXT,49,ERROR,17
1760132371395,TEXT,49,OK,17
1760132371395,TEXT,49,ERROR,10
1760132371410,TEXT,34,OK,3
1760132371395,TEXT,49,ERROR,20
1760132371411,TEXT,33,ERROR,5
1760132371410,TEXT,34,OK,5
1760132371395,TEXT,49,OK,15
1760132371395,TEXT,49,ERROR,18
1760132371395,TEXT,49,OK,7
1760132371395,TEXT,50,ERROR,14
1760132371395,TEXT,50,OK,3
1760132371395,TEXT,50,OK,7
1760132371395,TEXT,50,ERROR,20
1760132371410,TEXT,60,OK,2
1760132371412,TEXT,58,ERROR,16
1760132371410,TEXT,60,OK,12
1760132371411,TEXT,59,OK,2
1760132371412,JOIN,59,ERROR,20
1760132371412,JOIN,59,OK,11
1760132371412,TEXT,59,OK,6
1760132371412,TEXT,59,OK,1
1760132371412,TEXT,59,ERROR,1
1760132371412,TEXT,59,ERROR,14
1760132371412,TEXT,59,ERROR,13
1760132371412,TEXT,59,ERROR,14
1760132371412,TEXT,59,OK,7
1760132371412,TEXT,59,OK,17
1760132371433,TEXT,38,OK,13
1760132371433,TEXT,38,ERROR,18
1760132371433,TEXT,38,ERROR,12
1760132371433,TEXT,38,ERROR,16
1760132371433,TEXT,38,OK,1
1760132371433,TEXT,38,ERROR,11
1760132371433,JOIN,38,OK,6
1760132371433,TEXT,38,OK,8
1760132371433,TEXT,38,OK,4
1760132371431,TEXT,40,OK,11
1760132371433,TEXT,38,OK,9
1760132371433,TEXT,38,ERROR,8
1760132371434,TEXT,37,ERROR,15
1760132371412,TEXT,59,OK,13
1760132371443,JOIN,33,ERROR,16
1760132371444,TEXT,38,ERROR,4
1760132371444,TEXT,38,OK,12
1760132371444,TEXT,38,OK,11
1760132371444,TEXT,38,OK,19
1760132371444,TEXT,38,OK,6
1760132371444,TEXT,38,OK,19
1760132371444,TEXT,38,ERROR,7
1760132371444,TEXT,38,ERROR,3
1760132371444,TEXT,38,ERROR,4
1760132371444,TEXT,38,OK,17
1760132371444,TEXT,38,ERROR,15
1760132371444,TEXT,39,ERROR,14
1760132371444,TEXT,39,OK,19
1760132371444,TEXT,39,OK,8
1760132371444,LEAVE,39,OK,3
1760132371444,TEXT,39,ERROR,16
1760132371444,TEXT,39,ERROR,15
1760132371444,TEXT,39,OK,18
1760132371444,TEXT,39,OK,2
1760132371433,TEXT,50,ERROR,18
1760132371433,TEXT,50,ERROR,12
1760132371444,LEAVE,39,ERROR,1
1760132371444,TEXT,39,OK,10
1760132371444,TEXT,39,ERROR,2
1760132371444,JOIN,39,OK,10
1760132371444,TEXT,39,OK,20
1760132371444,TEXT,39,ERROR,6
1760132371444,TEXT,39,OK,13
1760132371444,TEXT,39,ERROR,9
1760132371444,TEXT,39,OK,5
1760132371444,TEXT,39,OK,5
1760132371444,TEXT,39,ERROR,4
1760132371444,TEXT,39,ERROR,8
1760132371444,TEXT,39,ERROR,17
1760132371444,TEXT,39,OK,17
1760132371444,JOIN,39,ERROR,20
1760132371444,TEXT,39,ERROR,10
1760132371444,TEXT,39,ERROR,3
1760132371444,TEXT,39,ERROR,5
1760132371433,TEXT,50,OK,19
1760132371433,TEXT,50,OK,10
1760132371444,TEXT,39,OK,9
1760132371444,TEXT,39,OK,5
1760132371444,TEXT,47,OK,15
1760132371445,TEXT,48,ERROR,14
1760132371445,TEXT,48,OK,3
1760132371444,TEXT,49,ERROR,18
1760132371445,TEXT,48,OK,7
1760132371445,TEXT,48,OK,7
1760132371445,TEXT,48,ERROR,20
1760132371471,TEXT,27,OK,11
1760132371471,TEXT,29,OK,13
1760132371471,TEXT,29,OK,1
1760132371471,LEAVE,29,ERROR,18
1760132371471,TEXT,29,ERROR,8
1760132371471,TEXT,29,ERROR,12
1760132371471,TEXT,29,ERROR,16
1760132371471,TEXT,29,ERROR,11
1760132371471,TEXT,29,OK,4
1760132371471,TEXT,29,ERROR,6
1760132371471,TEXT,29,OK,9
1760132371471,TEXT,29,OK,8
1760132371444,TEXT,56,ERROR,9
1760132371470,TEXT,30,OK,2
1760132371470,TEXT,31,ERROR,16
1760132371471,TEXT,30,OK,6
1760132371471,TEXT,30,ERROR,11
1760132371471,TEXT,31,ERROR,1
1760132371471,TEXT,31,OK,20
1760132371471,TEXT,31,ERROR,14
1760132371471,TEXT,31,ERROR,14
1760132371471,TEXT,31,ERROR,13
1760132371471,TEXT,31,OK,1
1760132371471,TEXT,31,OK,17
1760132371471,TEXT,31,OK,7
1760132371470,JOIN,43,ERROR,2
1760132371471,TEXT,44,ERROR,15
1760132371470,TEXT,45,OK,12
1760132371471,TEXT,44,OK,13
1760132371482,TEXT,33,OK,11
1760132371476,TEXT,42,OK,16
1760132371482,TEXT,36,OK,6
1760132371482,TEXT,36,OK,19
1760132371482,TEXT,36,ERROR,12
1760132371483,TEXT,35,OK,3
1760132371482,TEXT,36,ERROR,4
1760132371482,TEXT,36,ERROR,4
1760132371482,TEXT,36,ERROR,15
1760132371482,LEAVE,36,OK,19
1760132371483,TEXT,35,ERROR,12
1760132371482,TEXT,36,ERROR,7
1760132371483,TEXT,35,OK,2
1760132371483,JOIN,35,ERROR,18
1760132371483,LEAVE,35,OK,10
1760132371483,TEXT,35,ERROR,1
1760132371482,TEXT,36,ERROR,3
1760132371483,TEXT,35,ERROR,10
1760132371483,TEXT,35,ERROR,2
1760132371483,TEXT,35,OK,20
1760132371483,TEXT,35,ERROR,16
1760132371483,TEXT,35,OK,13
1760132371483,TEXT,35,ERROR,9
1760132371483,TEXT,35,OK,8
1760132371483,TEXT,35,ERROR,5
1760132371498,TEXT,29,OK,11
1760132371483,TEXT,45,ERROR,15
1760132371483,TEXT,45,OK,18
1760132371483,TEXT,45,OK,19
1760132371483,TEXT,45,OK,9
1760132371483,TEXT,45,ERROR,6
1760132371482,JOIN,46,ERROR,17
1760132371483,TEXT,45,ERROR,14
1760132371491,TEXT,37,OK,15
1760132371483,LEAVE,46,ERROR,5
1760132371483,TEXT,46,ERROR,8
1760132371483,TEXT,46,ERROR,4
1760132371483,TEXT,46,ERROR,17
1760132371483,TEXT,46,OK,20
1760132371483,TEXT,46,OK,17
1760132371493,TEXT,36,ERROR,18
1760132371493,TEXT,36,ERROR,14
1760132371483,TEXT,46,ERROR,10
1760132371493,TEXT,36,OK,7
1760132371483,TEXT,46,ERROR,3
1760132371483,TEXT,46,OK,10
1760132371483,TEXT,46,OK,5
1760132371483,TEXT,46,ERROR,5
1760132371493,TEXT,36,OK,3
1760132371493,TEXT,36,OK,7
1760132371493,TEXT,36,ERROR,20
1760132371483,TEXT,46,OK,19
1760132371500,TEXT,40,ERROR,18
1760132371500,TEXT,42,ERROR,11
1760132371500,TEXT,42,OK,8
1760132371500,TEXT,42,OK,9
1760132371500,TEXT,42,OK,1
1760132371500,TEXT,42,ERROR,16
1760132371500,TEXT,42,OK,6
1760132371500,JOIN,43,OK,4
1760132371500,JOIN,43,ERROR,12
1760132371500,TEXT,43,ERROR,8
1760132371500,TEXT,43,OK,13
1760132371500,TEXT,43,ERROR,9
1760132371501,TEXT,42,ERROR,16
1760132371501,LEAVE,42,OK,11
1760132371501,LEAVE,42,OK,6
1760132371500,TEXT,43,OK,2
1760132371502,JOIN,41,ERROR,14
1760132371502,TEXT,41,ERROR,1
1760132371502,TEXT,41,OK,20
1760132371502,TEXT,41,ERROR,14
1760132371502,JOIN,41,OK,17
1760132371502,TEXT,41,ERROR,13
1760132371502,TEXT,41,OK,1
1760132371515,TEXT,29,OK,11
1760132371518,TEXT,26,OK,18
1760132371518,TEXT,26,OK,19
1760132371518,TEXT,26,ERROR,12
1760132371518,TEXT,26,OK,10
1760132371518,TEXT,26,ERROR,1
1760132371518,TEXT,26,ERROR,3
1760132371518,JOIN,26,OK,6
1760132371515,TEXT,29,ERROR,15
1760132371518,TEXT,26,OK,10
1760132371518,TEXT,26,ERROR,7
1760132371518,TEXT,26,ERROR,12
1760132371515,TEXT,29,OK,12
1760132371518,TEXT,26,ERROR,2
1760132371518,JOIN,26,ERROR,4
1760132371518,TEXT,26,ERROR,3
1760132371518,TEXT,26,ERROR,15
1760132371518,TEXT,26,ERROR,4
1760132371518,TEXT,26,ERROR,16
1760132371518,TEXT,26,OK,13
1760132371513,TEXT,31,OK,2
1760132371518,TEXT,26,ERROR,9
1760132371518,TEXT,26,OK,20
1760132371518,TEXT,26,OK,2
1760132371502,TEXT,42,OK,7
1760132371515,TEXT,30,OK,13
1760132371527,TEXT,43,OK,11
1760132371518,TEXT,57,OK,16
1760132371528,TEXT,47,ERROR,6
1760132371528,TEXT,47,OK,18
1760132371528,TEXT,47,ERROR,15
1760132371528,TEXT,47,OK,17
1760132371528,TEXT,47,OK,19
1760132371528,TEXT,47,ERROR,14
1760132371528,TEXT,47,OK,9
1760132371518,TEXT,57,OK,8
1760132371518,TEXT,58,ERROR,19
1760132371528,TEXT,48,OK,15
1760132371529,TEXT,47,ERROR,8
1760132371529,TEXT,47,OK,20
1760132371529,TEXT,47,ERROR,5
1760132371529,TEXT,47,ERROR,4
1760132371529,TEXT,47,ERROR,17
1760132371529,TEXT,47,ERROR,18
1760132371529,TEXT,47,OK,3
1760132371529,TEXT,47,OK,7
1760132371529,TEXT,47,OK,17
1760132371529,TEXT,47,ERROR,14
1760132371529,TEXT,47,ERROR,10
1760132371529,TEXT,47,ERROR,3
1760132371518,TEXT,58,ERROR,5
1760132371529,TEXT,47,ERROR,5
1760132371529,TEXT,47,OK,5
1760132371529,TEXT,47,OK,10
1760132371529,TEXT,47,ERROR,20
1760132371529,TEXT,47,OK,7
1760132371529,TEXT,47,OK,19
1760132371543,TEXT,46,ERROR,4
1760132371542,TEXT,47,ERROR,11
1760132371542,JOIN,47,ERROR,16
1760132371542,TEXT,52,OK,1
1760132371542,TEXT,52,OK,9
1760132371540,TEXT,54,ERROR,18
1760132371542,TEXT,52,OK,6
1760132371542,TEXT,52,OK,8
1760132371543,TEXT,54,OK,13
1760132371543,TEXT,55,OK,12
1760132371543,TEXT,55,ERROR,8
1760132371543,TEXT,55,ERROR,16
1760132371543,TEXT,56,OK,11
1760132371543,TEXT,56,OK,6
1760132371543,TEXT,64,OK,2
1760132371543,TEXT,75,ERROR,1
1760132371543,TEXT,75,OK,20
1760132371543,TEXT,76,OK,14
1760132371570,TEXT,49,OK,11
1760132371544,JOIN,75,ERROR,11
1760132371544,JOIN,75,OK,18
1760132371544,TEXT,75,ERROR,12
1760132371544,TEXT,75,ERROR,10
1760132371544,TEXT,75,OK,19
1760132371544,TEXT,75,ERROR,1
1760132371544,JOIN,75,ERROR,3
1760132371544,TEXT,75,ERROR,15
1760132371544,TEXT,75,OK,10
1760132371544,TEXT,75,ERROR,7
1760132371544,TEXT,75,ERROR,6
1760132371544,TEXT,76,ERROR,12
1760132371544,TEXT,76,OK,12
1760132371544,LEAVE,76,ERROR,2
1760132371544,TEXT,76,OK,4
1760132371544,TEXT,76,ERROR,15
1760132371544,TEXT,76,OK,13
1760132371544,TEXT,76,ERROR,9
1760132371544,TEXT,76,ERROR,3
1760132371544,TEXT,76,ERROR,16
1760132371575,TEXT,45,OK,8
1760132371544,TEXT,76,ERROR,4
1760132371544,TEXT,76,OK,2
1760132371544,TEXT,76,OK,20
1760132371544,TEXT,76,OK,2
1760132371543,TEXT,77,ERROR,9
1760132371543,TEXT,77,OK,1
1760132371543,TEXT,77,ERROR,14
1760132371543,TEXT,77,ERROR,13
1760132371543,TEXT,77,ERROR,17
1760132371544,TEXT,76,OK,7
1760132371545,TEXT,75,OK,13
1760132371575,TEXT,46,OK,16
1760132371575,TEXT,46,ERROR,6
1760132371576,TEXT,45,OK,15
1760132371576,TEXT,45,ERROR,5
1760132371576,TEXT,45,ERROR,8
1760132371576,TEXT,45,ERROR,4
1760132371576,TEXT,45,ERROR,17
1760132371576,TEXT,46,OK,17
1760132371576,TEXT,46,OK,20
1760132371576,TEXT,46,ERROR,14
1760132371576,TEXT,46,ERROR,10
1760132371576,TEXT,46,ERROR,18
1760132371576,TEXT,46,ERROR,3
1760132371576,TEXT,46,OK,7
1760132371576,TEXT,46,OK,3
1760132371589,TEXT,49,ERROR,11
1760132371575,TEXT,71,OK,19
1760132371594,TEXT,52,OK,1
1760132371589,LEAVE,57,OK,16
1760132371589,JOIN,57,OK,4
1760132371576,TEXT,70,ERROR,19
1760132371575,TEXT,71,OK,18
1760132371575,TEXT,71,OK,9
1760132371575,TEXT,71,ERROR,15
1760132371575,TEXT,71,OK,17
1760132371575,TEXT,71,ERROR,14
1760132371576,TEXT,70,ERROR,5
1760132371576,TEXT,70,OK,5
1760132371576,TEXT,70,OK,10
1760132371576,TEXT,70,ERROR,5
1760132371576,TEXT,70,OK,7
1760132371576,TEXT,70,OK,19
1760132371576,TEXT,70,ERROR,20
1760132371594,TEXT,53,OK,6
1760132371598,TEXT,49,OK,12
1760132371594,TEXT,55,ERROR,18
1760132371598,TEXT,51,ERROR,8
1760132371597,TEXT,52,OK,13
1760132371594,TEXT,55,OK,8
1760132371594,TEXT,55,OK,9
1760132371607,TEXT,42,OK,2
1760132371598,TEXT,51,ERROR,16
1760132371618,TEXT,31,ERROR,1
1760132371618,TEXT,31,OK,20
1760132371599,TEXT,50,ERROR,11
1760132371599,TEXT,50,ERROR,6
1760132371619,TEXT,41,OK,11
1760132371619,TEXT,41,OK,14
1760132371619,TEXT,49,ERROR,1
1760132371619,TEXT,49,OK,19
1760132371619,TEXT,49,ERROR,12
1760132371619,TEXT,49,ERROR,18
1760132371619,TEXT,49,ERROR,10
1760132371619,TEXT,53,ERROR,7
1760132371619,TEXT,53,OK,10
1760132371619,TEXT,53,ERROR,15
1760132371619,TEXT,53,OK,3
1760132371619,TEXT,59,OK,6
1760132371620,TEXT,60,OK,4
1760132371620,TEXT,60,ERROR,12
1760132371620,TEXT,60,ERROR,2
1760132371620,TEXT,60,ERROR,15
1760132371620,TEXT,60,ERROR,9
1760132371620,TEXT,60,OK,13
1760132371619,TEXT,70,OK,11
1760132371621,LEAVE,69,OK,16
1760132371647,JOIN,43,OK,12
1760132371646,TEXT,44,ERROR,15
1760132371646,TEXT,44,OK,18
1760132371649,TEXT,42,ERROR,18
1760132371649,TEXT,42,ERROR,8
1760132371646,TEXT,45,OK,1
1760132371646,TEXT,45,OK,16
1760132371638,TEXT,53,ERROR,11
1760132371647,TEXT,44,OK,6
1760132371646,TEXT,45,ERROR,4
1760132371620,TEXT,71,OK,12
1760132371646,JOIN,45,ERROR,19
1760132371646,TEXT,45,OK,17
1760132371646,JOIN,45,ERROR,9
1760132371620,TEXT,71,ERROR,3
1760132371620,TEXT,71,OK,8
1760132371646,TEXT,45,ERROR,14
1760132371620,TEXT,71,ERROR,16
1760132371620,TEXT,71,OK,2
1760132371620,TEXT,71,ERROR,4
1760132371621,LEAVE,70,ERROR,6
1760132371646,TEXT,45,ERROR,19
1760132371620,TEXT,71,OK,20
1760132371620,TEXT,71,OK,2
1760132371620,TEXT,71,ERROR,9
1760132371621,TEXT,71,ERROR,5
1760132371621,TEXT,71,OK,15
1760132371621,TEXT,71,ERROR,8
1760132371622,TEXT,70,OK,20
1760132371621,TEXT,71,ERROR,4
1760132371621,TEXT,71,ERROR,17
1760132371622,TEXT,70,ERROR,18
1760132371622,TEXT,70,OK,3
1760132371622,TEXT,70,OK,7
1760132371622,TEXT,70,OK,17
1760132371622,TEXT,70,ERROR,14
1760132371622,TEXT,70,ERROR,10
1760132371622,TEXT,70,ERROR,3
1760132371646,TEXT,46,OK,5
1760132371646,LEAVE,46,ERROR,5
1760132371646,TEXT,46,ERROR,5
1760132371620,TEXT,73,ERROR,14
1760132371620,TEXT,73,OK,1
1760132371620,TEXT,73,ERROR,13
1760132371620,TEXT,73,OK,17
1760132371646,TEXT,47,OK,10
1760132371620,TEXT,73,OK,7
1760132371646,TEXT,47,OK,7
1760132371620,TEXT,73,OK,13
1760132371646,TEXT,47,OK,19
1760132371646,TEXT,47,ERROR,20
1760132371668,TEXT,30,OK,19
1760132371660,TEXT,39,OK,11
1760132371649,LEAVE,51,OK,13
1760132371668,TEXT,32,ERROR,12
1760132371668,TEXT,32,ERROR,1
1760132371672,TEXT,28,ERROR,7
1760132371668,TEXT,32,OK,18
1760132371668,TEXT,32,ERROR,10
1760132371649,TEXT,51,OK,8
1760132371649,TEXT,51,OK,9
1760132371649,TEXT,51,OK,2
1760132371649,TEXT,51,ERROR,16
1760132371660,TEXT,40,OK,14
1760132371649,TEXT,51,OK,20
1760132371649,TEXT,51,ERROR,6
1760132371649,TEXT,51,ERROR,11
1760132371649,TEXT,51,ERROR,1
1760132371678,TEXT,37,OK,6
1760132371680,TEXT,35,ERROR,12
1760132371672,TEXT,43,ERROR,15
1760132371672,TEXT,43,OK,10
1760132371680,TEXT,35,ERROR,2
1760132371680,LEAVE,35,OK,4
1760132371680,TEXT,35,ERROR,15
1760132371680,TEXT,35,OK,13
1760132371672,TEXT,43,OK,3
1760132371680,TEXT,35,ERROR,9
1760132371690,TEXT,30,ERROR,16
1760132371690,TEXT,32,ERROR,15
1760132371689,TEXT,33,OK,11
1760132371691,JOIN,31,ERROR,18
1760132371691,TEXT,31,OK,1
1760132371690,TEXT,32,ERROR,12
1760132371691,TEXT,31,ERROR,16
1760132371691,TEXT,31,ERROR,8
1760132371691,TEXT,31,ERROR,11
1760132371691,TEXT,31,OK,4
1760132371691,TEXT,31,ERROR,3
1760132371691,JOIN,31,ERROR,16
1760132371691,TEXT,31,OK,6
1760132371691,TEXT,31,OK,8
1760132371691,TEXT,31,ERROR,4
1760132371690,TEXT,37,OK,18
1760132371691,TEXT,39,OK,20
1760132371691,JOIN,39,OK,2
1760132371692,TEXT,43,OK,15
1760132371692,TEXT,43,ERROR,5
1760132371692,TEXT,43,ERROR,8
1760132371692,TEXT,43,ERROR,4
1760132371692,TEXT,43,ERROR,17
1760132371692,TEXT,43,OK,20
1760132371692,TEXT,43,ERROR,10
1760132371692,TEXT,43,OK,17
1760132371692,TEXT,43,ERROR,18
1760132371692,TEXT,43,ERROR,3
1760132371692,JOIN,43,OK,7
1760132371692,TEXT,43,ERROR,5
1760132371692,TEXT,43,ERROR,14
1760132371692,TEXT,43,OK,3
1760132371692,TEXT,43,OK,5
1760132371692,TEXT,43,ERROR,5
1760132371700,TEXT,35,OK,13
1760132371691,TEXT,44,OK,19
1760132371691,TEXT,44,OK,12
1760132371698,TEXT,37,OK,19
1760132371691,TEXT,45,OK,9
1760132371691,TEXT,45,OK,17
1760132371691,TEXT,45,OK,2
1760132371699,TEXT,37,OK,11
1760132371691,TEXT,45,ERROR,14
1760132371691,JOIN,45,OK,6
1760132371700,TEXT,36,ERROR,12
1760132371693,TEXT,43,ERROR,14
1760132371691,TEXT,45,ERROR,19
1760132371691,TEXT,45,ERROR,9
1760132371693,TEXT,44,ERROR,13
1760132371693,TEXT,44,OK,17
1760132371693,TEXT,44,OK,10
1760132371693,TEXT,44,OK,13
1760132371693,TEXT,44,OK,7
1760132371693,TEXT,44,OK,19
1760132371693,TEXT,44,OK,1
1760132371693,TEXT,44,OK,7
1760132371693,TEXT,44,ERROR,20
1760132371715,JOIN,33,OK,6
1760132371715,JOIN,33,ERROR,12
1760132371700,TEXT,50,OK,9
1760132371715,TEXT,35,ERROR,15
1760132371700,TEXT,50,OK,18
1760132371700,TEXT,50,ERROR,7
1760132371715,JOIN,35,OK,10
1760132371715,TEXT,35,OK,3
1760132371715,TEXT,35,ERROR,2
1760132371700,TEXT,50,OK,8
1760132371715,TEXT,35,OK,4
1760132371700,TEXT,50,ERROR,1
1760132371715,TEXT,35,ERROR,15
1760132371715,TEXT,35,OK,13
1760132371700,TEXT,50,ERROR,10
1760132371715,TEXT,35,ERROR,9
1760132371700,TEXT,50,ERROR,6
1760132371700,TEXT,50,OK,14
1760132371700,TEXT,50,OK,2
1760132371700,TEXT,50,ERROR,16
1760132371700,TEXT,50,ERROR,11
1760132371700,TEXT,50,OK,20
1760132371700,TEXT,50,ERROR,1
1760132371720,TEXT,31,ERROR,16
1760132371722,TEXT,29,OK,1
1760132371722,TEXT,29,OK,12
1760132371722,TEXT,29,ERROR,16
1760132371722,TEXT,29,ERROR,11
1760132371722,TEXT,29,OK,6
1760132371722,TEXT,29,OK,4
1760132371722,TEXT,29,ERROR,3
1760132371722,TEXT,29,OK,18
1760132371722,TEXT,29,OK,16
1760132371722,TEXT,29,ERROR,8
1760132371722,TEXT,29,OK,8
1760132371722,TEXT,38,OK,11
1760132371722,TEXT,40,ERROR,15
1760132371722,TEXT,40,ERROR,4
1760132371727,TEXT,35,OK,18
1760132371730,TEXT,32,OK,20
1760132371730,TEXT,32,ERROR,2
1760132371735,TEXT,35,OK,15
1760132371735,JOIN,38,ERROR,5
1760132371735,TEXT,38,ERROR,8
1760132371735,TEXT,38,ERROR,4
1760132371735,TEXT,38,ERROR,17
1760132371735,TEXT,38,OK,20
1760132371735,TEXT,38,OK,17
1760132371735,TEXT,38,ERROR,14
1760132371735,TEXT,38,ERROR,18
1760132371735,TEXT,38,ERROR,10
1760132371735,TEXT,38,ERROR,7
1760132371735,TEXT,38,ERROR,3
1760132371735,TEXT,38,ERROR,5
1760132371735,TEXT,42,ERROR,13
1760132371735,TEXT,42,OK,19
1760132371735,JOIN,44,ERROR,19
1760132371736,TEXT,43,OK,2
1760132371736,TEXT,43,OK,9
1760132371736,TEXT,43,OK,17
1760132371735,TEXT,44,OK,12
1760132371736,TEXT,43,OK,11
1760132371736,TEXT,43,ERROR,12
1760132371735,TEXT,44,ERROR,5
1760132371735,TEXT,44,OK,5
1760132371735,TEXT,44,OK,3
1760132371737,TEXT,42,ERROR,13
1760132371737,TEXT,42,OK,17
1760132371736,TEXT,43,ERROR,14
1760132371737,TEXT,42,OK,13
1760132371737,TEXT,42,OK,7
1760132371737,JOIN,42,OK,19
1760132371737,TEXT,42,OK,1
1760132371748,TEXT,48,ERROR,6
1760132371748,TEXT,52,OK,12
1760132371750,TEXT,50,OK,9
1760132371750,LEAVE,50,ERROR,15
1760132371750,TEXT,50,ERROR,15
1760132371750,TEXT,50,ERROR,1
1760132371736,TEXT,64,ERROR,19
1760132371750,TEXT,50,OK,18
1760132371750,TEXT,50,ERROR,7
1760132371750,TEXT,50,ERROR,2
1760132371750,TEXT,50,ERROR,10
1760132371750,TEXT,51,OK,3
1760132371750,TEXT,51,OK,8
1760132371750,TEXT,51,ERROR,4
1760132371736,TEXT,65,OK,6
1760132371750,TEXT,51,OK,13
1760132371750,TEXT,51,ERROR,9
1760132371736,TEXT,65,ERROR,14
1760132371750,TEXT,51,ERROR,10
1760132371736,TEXT,65,ERROR,9
1760132371750,TEXT,51,ERROR,6
1760132371750,TEXT,51,OK,14
1760132371737,TEXT,64,OK,7
1760132371737,TEXT,64,OK,10
1760132371737,TEXT,64,ERROR,20
1760132371751,TEXT,50,OK,1
1760132371751,TEXT,50,OK,18
1760132371751,JOIN,50,OK,12
1760132371751,TEXT,50,ERROR,16
1760132371751,LEAVE,50,ERROR,11
1760132371751,TEXT,50,OK,4
1760132371751,TEXT,50,OK,6
1760132371751,TEXT,50,ERROR,3
1760132371751,TEXT,50,OK,16
1760132371750,TEXT,51,OK,2
1760132371750,TEXT,51,ERROR,16
1760132371750,TEXT,51,ERROR,11
1760132371750,TEXT,51,ERROR,1
1760132371750,TEXT,51,OK,20
1760132371751,TEXT,58,ERROR,16
1760132371760,TEXT,51,OK,11
1760132371762,TEXT,49,ERROR,4
1760132371751,TEXT,60,ERROR,8
1760132371762,TEXT,49,ERROR,15
1760132371762,TEXT,49,OK,18
1760132371762,JOIN,49,OK,20
1760132371751,TEXT,60,OK,8
1760132371762,TEXT,49,OK,2
1760132371779,TEXT,40,OK,19
1760132371779,TEXT,41,OK,2
1760132371777,TEXT,43,OK,19
1760132371779,TEXT,41,OK,11
1760132371777,TEXT,43,ERROR,13
1760132371779,TEXT,42,ERROR,12
1760132371779,TEXT,42,OK,17
1760132371779,TEXT,42,OK,9
1760132371773,TEXT,48,ERROR,8
1760132371773,TEXT,48,OK,5
1760132371773,TEXT,48,ERROR,3
1760132371773,TEXT,48,ERROR,5
1760132371773,TEXT,48,OK,20
1760132371770,TEXT,51,OK,15
1760132371773,TEXT,48,ERROR,4
1760132371773,TEXT,48,ERROR,17
1760132371773,TEXT,48,ERROR,14
1760132371773,TEXT,48,OK,17
1760132371773,TEXT,48,ERROR,10
1760132371773,TEXT,48,ERROR,18
1760132371773,TEXT,48,OK,7
1760132371779,TEXT,42,ERROR,5
1760132371779,TEXT,42,OK,5
1760132371779,TEXT,42,OK,13
1760132371779,TEXT,42,ERROR,14
1760132371779,LEAVE,43,OK,1
1760132371779,TEXT,43,ERROR,13
1760132371779,LEAVE,43,OK,17
1760132371779,TEXT,43,OK,3
1760132371779,TEXT,43,OK,7
1760132371779,TEXT,43,ERROR,19
1760132371800,TEXT,25,OK,12
1760132371796,TEXT,29,OK,6
1760132371779,TEXT,47,OK,12
1760132371800,TEXT,35,OK,9
1760132371800,LEAVE,66,ERROR,15
1760132371800,TEXT,67,ERROR,15
1760132371801,TEXT,93,OK,1
1760132371801,TEXT,94,OK,18
1760132371801,TEXT,95,ERROR,16
1760132371800,TEXT,96,ERROR,19
1760132371801,TEXT,95,ERROR,11
1760132371801,TEXT,95,ERROR,12
1760132371801,TEXT,95,OK,4
1760132371801,TEXT,95,OK,3
1760132371800,TEXT,96,ERROR,7
1760132371800,TEXT,96,OK,10
1760132371801,TEXT,95,ERROR,3
1760132371801,TEXT,95,ERROR,4
1760132371801,TEXT,95,OK,16
1760132371801,TEXT,95,OK,8
1760132371801,TEXT,95,OK,13
1760132371801,TEXT,95,OK,6
1760132371801,TEXT,95,OK,6
1760132371801,TEXT,95,ERROR,14
1760132371800,TEXT,96,ERROR,1
